"Reservoir_name","Basin","Subbasin","Agency_name","Date","Year","Month","Full_reservoir_level","Live_capacity_FRL","Storage","Level"
"Mitti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-02","2023","07","18.65","2.024E-5","0.00956","16.6"
"Mitti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-03","2023","07","18.65","2.024E-5","0.00956","16.6"
"Mitti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-04","2023","07","18.65","2.024E-5","0.00956","16.6"
"Mitti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-05","2023","07","18.65","2.024E-5","0.00956","16.6"
"Mitti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-06","2023","07","18.65","2.024E-5","0.00922","16.5"
"Mitti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-07","2023","07","18.65","2.024E-5","0.00956","16.6"
"Mitti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-08","2023","07","18.65","2.024E-5","0.01093","17"
"Mitti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-09","2023","07","18.65","2.024E-5","0.01467","17.7"
"Mitti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-10","2023","07","18.65","2.024E-5","0.01549","17.85"
"Mitti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-11","2023","07","18.65","2.024E-5","0.01549","17.85"
"Mitti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-12","2023","07","18.65","2.024E-5","0.01549","17.85"
"Mitti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-13","2023","07","18.65","2.024E-5","0.01549","17.85"
"Mitti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-14","2023","07","18.65","2.024E-5","0.01549","17.85"
"Mitti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-15","2023","07","18.65","2.024E-5","0.01549","17.85"
"Mitti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-16","2023","07","18.65","2.024E-5","0.01549","17.85"
"Mitti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-17","2023","07","18.65","2.024E-5","0.01549","17.85"
"Mitti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-18","2023","07","18.65","2.024E-5","0.01549","17.85"
"Mitti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-19","2023","07","18.65","2.024E-5","0.01549","17.85"
"Mitti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-20","2023","07","18.65","2.024E-5","0.01549","17.85"
"Mitti","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2023-07-21","2023","07","18.65","2.024E-5","0.01932","18.5"
"Moj","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-01","2023","07","72.54","3.669E-5","0.03669","72.54"
"Moj","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-02","2023","07","72.54","3.669E-5","0.03669","72.54"
"Moj","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-03","2023","07","72.54","3.669E-5","0.03669","72.54"
"Moj","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-04","2023","07","72.54","3.669E-5","0.03669","72.54"
"Moj","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-05","2023","07","72.54","3.669E-5","0.03669","72.54"
"Moj","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-06","2023","07","72.54","3.669E-5","0.03669","72.54"
"Moj","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-07","2023","07","72.54","3.669E-5","0.03669","72.54"
"Moj","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-08","2023","07","72.54","3.669E-5","0.03669","72.54"
"Moj","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-09","2023","07","72.54","3.669E-5","0.03669","72.54"
"Moj","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-10","2023","07","72.54","3.669E-5","0.03669","72.54"
"Moj","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-11","2023","07","72.54","3.669E-5","0.03669","72.54"
"Moj","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-12","2023","07","72.54","3.669E-5","0.03669","72.54"
"Moj","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-13","2023","07","72.54","3.669E-5","0.03669","72.54"
"Moj","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-14","2023","07","72.54","3.669E-5","0.03669","72.54"
"Moj","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-15","2023","07","72.54","3.669E-5","0.03669","72.54"
"Moj","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-16","2023","07","72.54","3.669E-5","0.03669","72.54"
"Moj","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-17","2023","07","72.54","3.669E-5","0.03669","72.54"
"Moj","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-18","2023","07","72.54","3.669E-5","0.03669","72.54"
"Moj","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-19","2023","07","72.54","3.669E-5","0.03669","72.54"
"Moj","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-20","2023","07","72.54","3.669E-5","0.03669","72.54"
"Moj","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-21","2023","07","72.54","3.669E-5","0.03669","72.54"
"Morshal","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-01","2023","07","177","3.25E-6","0.00138","175.6"
"Morshal","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-02","2023","07","177","3.25E-6","0.00138","175.6"
"Morshal","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-03","2023","07","177","3.25E-6","0.00138","175.6"
"Morshal","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-04","2023","07","177","3.25E-6","0.00138","175.6"
"Morshal","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-05","2023","07","177","3.25E-6","0.00138","175.6"
"Morshal","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-06","2023","07","177","3.25E-6","0.00138","175.6"
"Morshal","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-07","2023","07","177","3.25E-6","0.00165","175.9"
"Morshal","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-08","2023","07","177","3.25E-6","0.00257","176.55"
"Morshal","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-09","2023","07","177","3.25E-6","0.0028","176.7"
"Morshal","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-10","2023","07","177","3.25E-6","0.00325","177"
"Morshal","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-11","2023","07","177","3.25E-6","0.00325","177"
"Morshal","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-12","2023","07","177","3.25E-6","0.00325","177"
"Morshal","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-13","2023","07","177","3.25E-6","0.00325","177"
"Morshal","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-14","2023","07","177","3.25E-6","0.00325","177"
"Morshal","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-15","2023","07","177","3.25E-6","0.00325","177"
"Morshal","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-16","2023","07","177","3.25E-6","0.00325","177"
"Morshal","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-17","2023","07","177","3.25E-6","0.00325","177"
"Morshal","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-18","2023","07","177","3.25E-6","0.00325","177"
"Morshal","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-19","2023","07","177","3.25E-6","0.00325","177"
"Morshal","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-20","2023","07","177","3.25E-6","0.00325","177"
"Morshal","Sabarmati Basin","Sabarmati Lower","Gujarat","2023-07-21","2023","07","177","3.25E-6","0.00325","177"
"Mota-Gujariya","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-01","2023","07","140.02","7.64E-6","0.00764","140.02"
"Mota-Gujariya","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-02","2023","07","140.02","7.64E-6","0.00764","140.02"
"Mota-Gujariya","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-03","2023","07","140.02","7.64E-6","0.00764","140.02"
"Mota-Gujariya","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-04","2023","07","140.02","7.64E-6","0.00764","140.02"
"Mota-Gujariya","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-05","2023","07","140.02","7.64E-6","0.00764","140.02"
"Mota-Gujariya","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-06","2023","07","140.02","7.64E-6","0.00764","140.02"
"Mota-Gujariya","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-07","2023","07","140.02","7.64E-6","0.00764","140.02"
"Mota-Gujariya","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-08","2023","07","140.02","7.64E-6","0.00764","140.02"
"Mota-Gujariya","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-09","2023","07","140.02","7.64E-6","0.00764","140.02"
"Mota-Gujariya","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-10","2023","07","140.02","7.64E-6","0.00764","140.02"
"Mota-Gujariya","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-11","2023","07","140.02","7.64E-6","0.00764","140.02"
"Mota-Gujariya","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-12","2023","07","140.02","7.64E-6","0.00764","140.02"
"Mota-Gujariya","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-13","2023","07","140.02","7.64E-6","0.00764","140.02"
"Mota-Gujariya","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-14","2023","07","140.02","7.64E-6","0.00764","140.02"
"Mota-Gujariya","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-15","2023","07","140.02","7.64E-6","0.00764","140.02"
"Mota-Gujariya","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-16","2023","07","140.02","7.64E-6","0.00764","140.02"
"Mota-Gujariya","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-17","2023","07","140.02","7.64E-6","0.00764","140.02"
"Mota-Gujariya","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-18","2023","07","140.02","7.64E-6","0.00764","140.02"
"Mota-Gujariya","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-19","2023","07","140.02","7.64E-6","0.00764","140.02"
"Mota-Gujariya","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-20","2023","07","140.02","7.64E-6","0.00764","140.02"
"Mota-Gujariya","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-21","2023","07","140.02","7.64E-6","0.00764","140.02"
"Motisar","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-01","2023","07","143","2.58E-6","0.00049","139.5"
"Motisar","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-02","2023","07","143","2.58E-6","0.00078","140.4"
"Motisar","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-03","2023","07","143","2.58E-6","0.00078","140.4"
"Motisar","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-04","2023","07","143","2.58E-6","0.00078","140.4"
"Motisar","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-05","2023","07","143","2.58E-6","0.00078","140.4"
"Motisar","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-06","2023","07","143","2.58E-6","0.00078","140.4"
"Motisar","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-07","2023","07","143","2.58E-6","0.00078","140.4"
"Motisar","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-08","2023","07","143","2.58E-6","0.0009","140.7"
"Motisar","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-09","2023","07","143","2.58E-6","0.0009","140.7"
"Motisar","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-10","2023","07","143","2.58E-6","0.0012","141.3"
"Motisar","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-11","2023","07","143","2.58E-6","0.00139","141.6"
"Motisar","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-12","2023","07","143","2.58E-6","0.00139","141.6"
"Motisar","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-13","2023","07","143","2.58E-6","0.00139","141.6"
"Motisar","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-14","2023","07","143","2.58E-6","0.00139","141.6"
"Motisar","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-15","2023","07","143","2.58E-6","0.00139","141.6"
"Motisar","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2023-07-16","2023","07","143","2.58E-6","0.00139","141.6"
